Id,Score
59939,2
151850,4
85906,2
244426,2
405948,2
529912,2
523883,2
424106,2
259211,4
448726,1
367618,3
3633,3
170799,4
260699,2
291764,5
434837,3
391100,1
509435,1
493284,4
278250,4
278111,2
313558,1
228790,1
199220,3
480551,1
381843,5
21379,5
18119,5
536457,2
442836,5
61818,4
276148,5
73231,3
42337,4
422973,4
67713,5
117965,4
166753,1
7261,5
124968,1
423980,4
163122,3
385478,3
432059,1
529250,2
513766,3
232348,3
531971,4
71249,2
490557,5
136856,4
478310,1
67049,5
60947,1
420054,3
38046,2
367602,2
73533,2
328668,2
430090,4
25454,3
46176,4
138308,2
546228,3
51069,1
335491,3
462522,2
282876,4
530174,5
126552,1
549244,4
254224,3
441086,5
88340,5
105753,2
84542,1
430931,3
47625,3
418764,4
550797,4
41481,4
188585,4
557562,5
173350,5
228867,5
63340,2
490799,2
370442,4
2323,3
458288,4
416,2
129617,2
296480,3
33102,5
463167,4
545825,1
67490,5
63206,2
125952,1
453007,4
96370,5
469715,2
95544,1
263697,4
227488,5
208050,5
549534,2
266296,1
521985,2
105439,3
495021,5
42910,2
201868,1
486500,2
117336,3
164640,3
22757,2
554021,3
303392,3
409953,4
124581,2
69923,2
311328,5
514633,5
194760,5
509009,5
216505,1
132227,5
293860,2
550252,4
243694,2
173871,1
368676,2
465064,3
193857,2
336092,3
211908,5
535502,2
437579,4
541699,4
171463,5
161095,1
150724,4
337723,5
425281,3
115800,1
409005,5
260592,4
186092,5
240469,4
41034,2
371467,5
173291,1
409224,2
175694,3
453471,1
234081,4
396225,5
479310,2
225011,1
550136,5
519999,5
3442,4
268857,5
493925,2
310147,5
481003,5
202041,3
402271,4
437180,1
104668,4
491976,2
317500,5
420911,3
182159,3
501749,1
267060,4
485000,3
289410,2
110796,1
323366,3
222142,4
38428,1
545257,5
320767,4
291116,3
76179,5
318295,4
168508,1
260854,5
481872,4
345093,3
73466,2
161758,5
376356,5
240250,2
10912,1
361257,5
593,4
299995,4
262651,2
453152,1
388690,4
88826,3
90365,5
178609,4
357487,2
228000,5
285715,3
312573,1
432808,5
93220,5
147864,2
261416,2
133712,5
456462,5
293231,1
469845,3
48076,3
329720,4
36533,1
436246,1
378970,3
298191,5
432288,1
529156,3
210532,3
114115,4
328465,3
112374,2
183425,3
322179,1
87203,5
430128,1
16496,3
176613,4
48492,5
507384,1
398263,3
139356,4
258697,1
210481,5
4103,2
204525,2
266360,2
280961,5
453051,5
326228,1
3325,4
413659,3
12184,1
23283,1
541945,1
518005,4
466114,1
560788,5
296009,5
281993,5
83509,5
121220,4
466018,4
236771,2
180329,2
139139,4
237703,2
125336,1
78642,5
12033,5
461778,2
102847,3
435756,2
109901,5
447260,3
147870,1
271538,3
97711,5
196600,1
460331,3
244018,3
537165,5
297645,4
6299,2
69431,3
46153,5
206063,1
345382,4
6868,3
526930,4
222932,3
458584,5
284797,1
457720,1
199262,4
96871,2
178098,1
557304,5
435261,1
492617,4
79174,2
234075,5
465504,1
230130,3
108612,2
547266,4
128244,5
131632,4
416930,4
257235,3
408536,2
117821,5
553131,3
13206,1
54244,3
425329,1
466402,5
147036,3
334981,2
337379,2
522330,3
364117,1
144753,3
90588,5
382903,5
441148,5
48535,3
196173,1
220816,3
357670,1
92864,3
106185,4
241994,3
158218,1
43009,3
164539,1
175549,3
278977,1
472019,2
220130,5
237920,3
7831,3
514347,5
301592,5
456252,5
236066,4
221892,4
532609,3
514526,4
71386,3
384450,5
4473,2
258177,5
286609,4
104346,4
89107,2
418239,3
319243,1
466646,2
107037,3
23,1
129177,5
517722,3
517959,5
263226,4
317157,5
101676,5
120780,4
461435,2
180095,1
445298,1
423836,2
356089,3
17207,3
66392,2
110056,2
99539,1
456021,2
490426,3
273783,1
156170,1
426711,3
205785,2
95485,3
191479,3
6629,3
460648,4
21587,3
476091,5
524097,4
20431,1
402888,5
252401,5
475983,4
274621,3
538428,3
208293,3
425236,2
69695,2
554297,1
436124,3
191567,2
186597,5
380594,4
254630,4
51234,5
419581,4
181084,1
485506,2
555376,3
259550,2
157783,2
67393,2
247115,1
477619,2
332430,2
175965,2
323049,2
219906,4
35714,3
543481,2
553910,2
156589,1
124665,1
383616,4
248019,2
414288,1
544177,4
444886,4
254382,5
145856,1
122994,2
353288,1
31660,5
302658,4
55379,3
471412,1
423518,1
534715,1
449608,5
411319,3
325209,1
292653,5
362642,1
382014,4
310714,5
375478,4
81715,2
228226,2
172595,4
315403,5
534122,3
62965,4
43179,2
282534,5
422619,1
73070,2
98458,5
482992,3
279474,5
547597,2
458617,3
120860,2
51072,5
163390,4
533838,4
250310,4
106464,3
450476,1
225889,4
41453,1
338920,4
454113,1
51422,1
72888,1
109043,3
402441,4
98399,1
273490,4
547196,5
94120,2
49930,5
48597,1
558187,5
188181,1
29896,3
525953,2
273543,5
25342,1
514587,5
42203,2
400019,4
276651,1
533401,2
62293,3
162986,3
179371,1
336583,5
104400,3
411369,2
447825,3
126238,2
503557,2
366226,5
216173,3
505424,5
351154,4
352034,4
230240,3
424806,1
462895,5
409489,2
345607,4
152607,3
390261,1
194892,5
118003,2
500917,3
352625,4
466455,5
531832,4
540834,4
544809,3
314153,5
214131,5
224793,1
441667,3
472361,1
178095,1
497939,3
381498,3
250964,4
29484,1
449605,4
110232,2
21320,2
226203,5
9175,4
63834,4
69974,4
70977,1
99686,4
412872,4
231474,3
213558,2
385021,3
332718,3
33841,5
177797,2
161773,4
105444,3
27036,2
525233,4
226219,5
72835,2
431194,4
85655,1
414859,1
224356,3
54793,1
552296,5
516700,4
127317,3
494468,2
516457,4
261803,1
4859,4
223082,4
269622,4
197279,1
223739,1
140867,1
403,1
223278,3
466067,2
420482,2
498648,4
470682,4
70935,1
195075,5
41713,3
557122,5
548848,3
168453,1
142497,1
325278,5
480014,5
212916,3
361250,4
124259,1
408122,3
117196,2
460452,1
456674,2
524507,1
543965,2
118131,4
71956,2
269901,5
116532,2
99286,1
287809,2
229564,2
395744,4
407734,1
228244,2
75277,5
430391,2
114847,1
337881,5
369323,4
190120,5
126032,4
277238,3
204658,3
395108,1
63214,4
339750,4
58675,4
58555,3
332561,4
491693,1
102424,5
536183,1
552042,4
394927,4
303145,5
335182,2
948,3
528557,1
328180,3
554223,1
469279,1
128154,4
92517,2
59697,4
403553,3
104598,5
137703,5
271711,5
342452,1
249306,3
357920,5
505187,3
90202,1
66990,2
25464,5
108053,1
15380,4
111012,4
20075,2
262788,1
304485,1
149494,3
196813,2
176840,5
87091,5
333443,5
248723,1
536105,5
216475,3
146591,5
485879,5
233290,3
487741,3
259574,2
392131,4
474332,1
61387,1
553824,3
203754,3
320160,5
371760,2
272934,5
276306,1
256331,2
534181,5
232976,3
247191,5
321938,1
370381,1
149408,4
528555,4
285766,1
71036,1
244302,1
338807,3
115608,2
553169,1
387333,5
112966,2
469856,3
196075,3
191068,3
214136,5
232919,1
181377,4
225242,4
471681,1
57517,3
481263,3
25172,3
479664,4
122240,4
213830,5
2616,1
470559,2
121694,4
309219,5
175931,1
340237,4
441530,4
263194,1
159740,2
315143,1
521997,1
286039,5
189862,5
145301,2
181114,3
200997,3
271238,1
386214,1
296471,5
17044,1
141105,4
351263,1
274867,5
29243,2
223189,5
546177,2
294373,5
158879,4
549163,1
231527,4
175046,2
487001,2
380078,3
58416,4
145052,1
78939,2
362583,4
475458,5
263415,3
134731,1
79590,4
395115,1
381538,2
138492,1
285503,1
35797,4
252912,5
367429,1
264948,4
285624,3
410952,1
396650,2
371975,2
89512,2
100658,3
433087,5
153147,1
553993,1
244254,4
311435,2
190605,5
503329,3
216330,4
128910,3
174760,4
47043,1
117927,1
198363,3
134074,4
59125,4
83131,5
38791,4
266128,2
291273,4
357776,2
183034,1
246079,3
154068,2
321251,1
483602,3
67222,3
371978,5
141599,1
154886,2
138496,2
454871,1
533806,4
372497,4
188186,4
235106,4
339291,5
311298,5
86286,4
84867,2
439521,1
58281,1
154679,5
107455,4
184622,3
360427,4
295685,1
224006,4
549393,2
273007,1
300188,4
223845,3
415783,3
320306,1
36772,4
186523,1
117135,5
454537,1
489965,1
27113,3
464137,3
238686,5
12522,5
16990,3
357355,4
264349,3
271306,2
118187,2
105233,1
19628,5
62314,3
230674,3
360707,1
269856,4
22445,2
425950,5
259682,1
261369,3
489227,5
352674,2
503985,3
280813,3
209663,5
268873,1
33708,4
221097,3
330242,4
540445,1
247455,5
158896,2
122478,1
221354,2
160402,1
708,4
162056,3
16332,2
327969,1
140141,1
292623,2
506398,2
493184,1
494699,3
453820,1
56356,3
284977,3
542476,1
546647,3
214518,1
458945,2
160392,3
482511,5
402322,2
314261,5
169135,2
185410,5
406956,2
546758,3
305722,4
310650,3
295575,2
212702,2
468820,2
121364,4
199509,3
45391,3
7012,5
286746,4
301663,4
60367,5
500809,3
416900,2
475961,4
451991,5
281457,1
204449,4
511776,1
141475,5
450598,3
49372,5
388790,1
94928,4
191323,5
3901,2
405980,3
509794,3
485021,5
333986,5
446864,5
67028,2
160706,4
416933,5
381333,5
496805,1
540246,1
94523,3
147365,3
138489,4
488746,4
42120,2
313236,1
370542,5
41745,2
363898,5
90996,5
348843,3
379933,4
454907,4
175142,5
466475,4
340807,4
156501,3
104683,2
334973,5
329198,5
388960,1
480772,3
551429,1
259151,1
12461,2
462145,3
365741,4
189404,1
502335,1
354107,4
394079,5
377942,2
229542,2
544817,1
484435,3
312283,5
111326,2
278337,4
528883,2
233739,1
491144,3
396296,1
420268,5
305442,5
63713,3
32076,2
102909,1
403251,5
550450,4
286009,4
80999,2
65454,5
232014,4
518246,1
51856,4
7036,5
31780,3
440583,4
244165,4
168156,2
72708,2
402302,4
513111,5
331635,3
24236,2
557827,1
223330,5
537022,2
45161,3
440422,1
280933,1
173213,5
279202,4
501953,3
90391,1
497932,2
241349,3
176149,5
311056,3
319141,3
481015,4
368447,5
265001,4
216363,4
301060,2
447396,5
166270,1
551555,5
516437,1
471039,5
283218,5
308457,2
525042,4
373323,3
446672,2
213101,4
155654,3
217009,2
299855,5
399857,3
276321,1
1024,3
507146,5
456546,3
358741,5
437777,3
501285,3
358971,5
491568,5
341427,1
454266,2
48666,4
435821,1
411627,4
117389,4
16578,1
274686,5
159088,5
264845,5
225798,4
275005,1
28476,2
442113,1
244590,5
355615,2
200356,4
107844,3
67284,5
100777,3
390821,2
423294,3
88407,5
44373,1
45453,4
235917,3
101790,3
138580,2
151766,3
559280,4
36014,4
273423,1
21481,4
519091,5
339564,3
524935,1
115720,5
496993,2
85668,5
33493,1
234093,4
331895,1
384694,1
305856,1
313101,1
277877,5
374756,2
510020,4
251546,2
1915,2
431229,3
164010,1
354654,5
265733,3
427022,2
371114,5
160533,5
376440,3
168188,5
344412,3
258406,2
354159,4
356898,3
302991,2
68967,3
516666,3
3939,1
357158,5
387944,2
335273,4
495370,5
21372,5
280639,4
30984,5
41500,5
397979,2
357663,3
74298,5
553130,2
484413,3
319697,1
55459,4
62870,2
327307,3
502509,4
306318,1
206591,4
541686,2
322802,3
392195,4
420622,5
342334,5
49782,2
556696,3
134219,5
476120,5
108146,5
43617,2
115406,4
103615,3
407247,3
52569,2
99885,2
88706,5
355707,2
493094,2
558197,3
90029,4
161921,3
304194,1
338200,5
506053,2
72814,2
115633,4
175089,3
264756,5
484938,1
306985,5
344030,5
212208,3
319651,5
378716,5
24987,2
79394,1
174367,2
475960,4
547258,4
124751,5
136315,2
397632,3
437173,3
534657,3
136179,2
38056,3
33409,1
103369,1
163219,1
559039,2
392079,2
220673,1
506518,3
172888,5
210593,2
482133,4
445999,4
471608,4
495833,5
142285,5
319572,2
147604,2
238029,3
537230,4
249222,1
278394,4
427293,5
350974,5
193984,3
550100,3
307064,4
317606,4
228138,3
391611,4
432443,2
109941,2
204462,5
295290,4
84564,3
53776,5
186131,3
447369,4
255618,3
397666,5
428717,3
95955,1
199682,5
495282,3
13797,3
483882,3
560163,4
114002,1
48005,1
520741,3
65955,5
385838,1
336335,3
324537,2
239255,5
329096,3
177811,4
141595,3
48467,5
518702,2
445870,3
199049,5
66662,4
361344,2
178107,2
520819,5
494066,3
433877,3
260738,5
114738,3
155074,3
80833,4
116762,5
284474,5
136154,5
210117,5
219738,5
510016,5
38084,2
80992,5
350989,5
216697,1
464805,1
173517,2
177674,1
373091,3
459413,5
514990,1
443246,2
520073,2
521214,3
55722,5
470092,2
236697,2
193640,4
535707,5
79836,2
320251,5
446580,5
270003,1
291152,4
174901,4
359596,4
448426,1
277321,4
251183,1
388326,5
164049,3
157583,1
479827,5
131911,4
318039,3
96303,1
166063,3
131717,4
483475,5
435384,5
498727,5
176122,4
490021,3
143195,4
125405,2
374942,1
164701,1
543696,2
53397,1
142233,2
534675,2
204256,2
60927,2
160204,4
496525,4
180721,3
372101,4
88040,2
27318,5
205813,2
452803,1
30213,2
9541,5
208989,2
261040,2
53483,1
87057,5
47590,5
18316,4
323516,1
474051,5
60303,3
350821,2
39673,3
60463,3
165042,1
49410,3
465388,3
102200,4
266778,5
113081,3
408120,1
51,3
231200,4
380706,3
261705,1
388892,4
212598,2
448670,5
266700,4
433270,4
238681,4
312364,4
192365,2
376101,5
534459,3
534520,1
243941,5
523916,1
30179,4
444308,1
540127,2
209209,1
438078,4
534070,1
8305,1
183802,2
539810,1
226344,5
64971,3
227414,1
541632,4
11814,3
411413,1
308022,2
494826,5
257261,5
156985,5
317161,2
168110,3
322457,1
50553,2
176452,3
439372,4
511471,3
239388,3
465669,3
254303,1
451439,2
167010,3
308045,3
364730,1
5415,2
418117,5
18719,3
271039,5
141861,2
46343,2
304094,5
165389,3
278974,3
244545,2
141211,1
222021,3
256478,2
415298,4
462846,4
77708,5
262590,5
3143,5
306133,4
385753,1
310320,1
190101,1
496122,4
250904,3
302013,4
433699,5
404046,3
226430,2
118043,3
506724,2
229114,5
204443,3
42612,2
224350,5
514868,5
557315,1
129814,4
280569,3
93735,1
132390,5
121283,4
208303,3
413009,2
345171,4
284455,5
181815,1
292702,1
462126,4
28961,2
213428,3
74369,5
371360,3
247140,3
421890,2
23704,5
372543,5
278572,4
131353,4
455106,2
412481,1
20908,5
308638,5
365612,3
475913,1
545949,2
133036,1
187847,5
369134,3
404504,3
231476,5
411163,5
224429,1
194591,4
155368,1
190766,5
556472,3
534252,1
85250,5
79091,3
514705,1
352124,1
406531,2
424446,4
409469,5
370079,2
293768,5
510251,1
272443,5
95512,4
406614,2
344803,2
555927,4
529950,1
33230,3
221663,2
457018,3
162665,3
415451,2
226822,1
76565,3
493959,2
149459,2
450602,5
307022,5
115796,1
323256,1
340139,2
258221,4
51265,3
29440,4
384417,1
215092,3
44904,5
16421,2
203667,3
424625,2
386249,5
553696,1
334434,1
457783,4
548888,5
117888,5
242268,3
324541,2
365985,1
87159,3
348216,1
19590,5
527778,5
101699,2
429969,2
538528,3
51042,4
526810,1
86330,5
478150,3
175149,2
127075,5
24225,5
528798,4
61239,4
156959,4
150075,3
100591,1
191620,4
124748,5
385163,5
255563,1
267981,2
119564,5
544893,4
380174,4
524494,2
394183,5
537533,1
34387,4
53917,3
305980,3
518168,1
168846,2
249297,1
288523,3
551575,3
321602,1
309633,1
200771,4
409506,3
289894,2
2034,5
274308,1
482686,5
206747,3
73319,2
419162,5
99106,5
488562,3
92614,3
314763,3
330974,4
430971,2
121036,1
144913,1
207686,1
419192,4
248418,5
434610,2
262519,4
519247,4
206851,2
201775,5
168616,5
316099,3
256490,4
175794,3
359482,1
344394,2
402616,2
166274,2
207958,5
323859,5
550664,3
184996,3
29074,3
244976,4
170030,4
144098,1
492302,5
444123,3
34047,1
161099,5
250080,1
244289,4
87087,1
535714,4
305684,5
205185,2
198900,4
544800,3
496766,4
489364,5
104547,5
500325,4
183306,1
269446,4
223577,5
59951,1
103438,1
377037,2
440370,1
181132,4
52249,3
543623,4
32604,3
266107,3
18671,1
167228,3
530484,4
552510,1
245388,1
201808,5
149454,3
513344,2
494410,4
355214,5
417453,3
369106,5
179192,3
33510,4
408539,2
236136,1
85591,5
57997,1
154567,4
355422,5
361650,2
520364,2
178845,2
301816,5
413910,4
45511,1
372661,3
16959,3
3664,2
343240,1
196194,1
499743,5
394193,5
155563,1
218843,1
2948,3
560502,5
448110,2
254700,2
369702,5
151443,3
554036,3
291412,4
194805,3
24494,1
284972,4
534818,3
82752,4
481802,4
24582,1
55044,2
185712,3
548035,3
259140,3
394943,2
244375,5
366825,1
47453,3
317723,1
467544,5
500875,3
145865,4
463710,1
283106,4
51340,5
231521,5
357602,3
154414,3
42936,3
445330,1
530287,1
165688,2
31704,5
11320,4
402624,5
29642,3
165649,3
299644,4
50751,1
400972,3
111511,3
518939,1
382302,3
221725,4
47256,5
354636,1
275999,1
31100,1
303565,2
147160,1
484517,2
419940,3
222138,5
546494,1
345751,3
100407,4
345755,1
15498,1
144937,5
73735,4
416886,5
171922,5
104834,4
229049,4
479992,1
494613,3
50716,5
306687,4
89812,1
55920,5
383703,2
47359,1
44866,5
102963,5
53826,2
226326,5
544218,4
433302,1
446837,1
556654,2
214730,4
170111,1
310264,2
447213,1
520469,1
420845,2
279184,2
372037,2
470177,4
529956,3
294034,2
371866,1
185377,3
233186,5
383511,3
384381,2
349401,4
65234,5
513049,3
48270,5
530468,5
388780,3
522856,3
166456,3
26473,3
121118,5
292635,5
24561,1
486445,2
316266,1
370125,5
72555,3
131638,4
338026,1
456067,5
183521,5
200133,2
414891,2
373093,3
201439,3
111428,3
358504,2
478087,4
6346,1
200330,2
388829,5
432159,4
498904,4
414492,3
141692,4
96740,5
496022,3
296905,3
33112,3
297552,5
473825,5
208790,2
52156,2
382490,2
537188,5
434711,5
382471,3
86533,5
148993,3
225880,2
310324,2
51855,4
176199,2
75814,4
517020,1
228892,2
262993,2
559643,5
489268,4
182794,2
166217,2
271392,4
120293,3
153557,2
389996,1
60902,4
434789,1
161013,3
303954,1
418296,2
419565,1
431703,3
137468,5
482066,1
427461,5
469543,2
28463,5
203678,1
115450,3
314215,1
161152,1
435830,4
382748,1
386368,3
126293,2
84146,2
55520,1
337539,5
412817,1
281066,1
524165,2
389972,2
393911,4
296307,3
377427,5
252413,1
243102,3
434202,1
405974,3
298093,4
281426,4
62689,3
7591,1
218101,1
357017,4
432293,5
508090,1
212731,2
311011,2
100259,2
427509,5
110734,4
133343,2
151688,5
285355,2
264978,4
335323,4
155441,5
508154,2
253009,3
448385,5
109812,2
184893,5
520719,1
528788,1
186883,5
62290,5
280861,3
369996,4
344718,4
164134,5
124139,1
139410,3
27189,2
293607,2
29253,1
255441,5
467667,4
314245,4
367739,2
295091,4
205620,1
348695,5
361405,2
334496,2
316148,3
304023,3
288334,2
282810,4
382975,2
518375,5
389372,5
371961,4
371112,1
22432,2
387555,3
481929,1
464377,2
336741,1
201078,3
451705,2
69993,5
225015,5
108640,5
296855,1
17997,5
76176,4
266100,5
223377,4
159571,1
87703,2
51653,3
298283,4
398554,2
510869,3
409920,2
445188,2
110254,4
104536,5
352926,4
496427,5
58828,3
194073,2
231977,1
87426,5
79905,3
90775,1
49896,4
286543,2
325961,4
71248,4
203445,3
402577,4
107176,5
558603,1
537635,2
14331,1
441759,2
181124,3
542641,2
432212,3
424201,4
140089,1
514220,5
516693,1
89476,1
377830,2
269996,2
231758,1
529132,5
432672,2
110989,5
403256,1
14678,5
492111,4
513956,3
248088,4
376909,4
151309,1
364631,4
425630,3
170478,1
126067,3
520778,3
81044,1
509306,4
11970,4
441669,1
136062,4
375623,4
4513,4
545987,5
115652,4
91963,3
342834,1
195173,5
63249,3
403528,4
546588,5
272782,3
80830,3
215599,4
477721,3
105361,2
263766,5
395701,5
263246,5
92226,1
423117,3
300126,5
359175,4
156238,5
139963,2
508395,5
544394,4
184202,1
145049,1
30209,4
343511,2
500338,2
102359,5
281705,5
253885,5
366053,5
419951,2
491940,2
47954,3
314986,3
75788,3
524416,2
158722,3
527718,3
448170,1
438924,5
511197,3
81105,1
489128,2
95858,4
474631,3
404627,3
318195,2
273224,4
481310,1
151187,1
202276,3
394572,1
30936,4
76914,2
558350,2
421966,4
123660,1
263492,1
141610,2
391885,5
358245,2
261068,3
384593,3
58541,5
50576,1
502646,5
130696,3
468668,1
367589,3
392073,2
292885,4
461963,4
456446,5
7079,2
941,5
113027,4
495249,5
427273,5
452559,4
511890,3
2269,1
237763,3
83255,2
17073,4
197700,2
106236,3
360397,2
72827,4
462431,4
390853,1
415685,3
274175,4
92725,4
395891,2
140416,2
340638,5
30692,4
60976,3
487910,3
390855,1
76507,5
519526,4
553793,5
386590,1
430851,5
130818,2
372314,3
95959,3
309579,4
158268,1
160207,2
240133,1
263385,4
529851,2
5895,1
151114,4
232403,5
88833,2
87680,2
318077,1
22779,3
525117,4
191964,4
268121,5
327611,4
496037,3
413700,4
465947,2
255801,2
321469,5
200297,3
283578,2
470582,5
415269,2
195910,5
460666,1
172480,2
237558,5
351092,2
190909,4
411052,5
434764,3
218732,1
520886,4
138129,1
308231,4
29383,3
40776,3
122200,4
292341,5
354204,4
411116,4
339820,1
290498,4
252787,2
311393,4
90045,2
125540,3
360005,4
103427,2
434915,2
169938,1
122549,5
539663,2
325240,4
103294,2
25890,5
478480,3
352910,5
220189,2
49883,4
448521,1
348097,3
332059,4
248985,5
107292,5
168893,3
527620,1
419694,2
364833,2
115755,3
140205,3
307567,1
513525,5
187629,1
125412,5
511586,2
512157,2
414825,5
312806,4
143741,5
263644,2
332226,1
37247,3
484614,1
113901,2
218989,4
309485,4
515376,2
543571,3
308741,1
289844,3
410122,4
225023,3
252677,4
40725,3
125897,4
49867,2
247160,2
199695,2
332325,4
334931,2
504614,2
180600,2
550376,4
362867,4
202933,3
148881,1
70812,2
191568,2
62319,2
538473,3
266011,2
19308,5
111745,3
479204,1
337366,3
515879,1
111659,1
347031,3
381416,5
242956,5
498762,4
426593,3
146792,3
539156,3
401916,1
308499,5
258206,2
468596,3
370394,2
106394,1
230174,3
543659,1
21226,2
131139,3
492333,3
177962,3
200354,1
446362,2
273859,3
197713,4
358890,2
140610,2
15899,5
243766,5
415633,1
388107,3
449451,4
407264,5
172354,1
452393,1
245758,1
314991,3
157726,3
253992,2
95570,4
232933,4
399628,4
321945,2
325773,1
493783,2
107957,3
32365,3
560013,3
509292,5
348429,1
196595,4
472704,3
413257,1
420147,2
341536,2
5796,5
559559,2
152787,3
127871,4
456062,2
202188,3
457986,4
145239,5
430188,3
556900,5
375897,2
510080,4
40178,4
174120,2
341027,5
112706,1
41187,2
317917,1
169510,1
376198,5
359003,3
136533,2
414254,3
518633,2
347288,5
554138,3
256037,4
52977,1
6720,5
400208,5
154593,4
419254,4
34378,5
24269,1
233911,1
474673,1
228916,3
171458,2
494519,4
287488,4
294421,5
489888,4
525321,3
256907,1
225357,5
208702,4
290565,4
426863,4
540486,5
102246,2
321642,3
80823,1
190704,4
232521,1
372928,4
529341,3
536023,5
291298,3
408413,3
35169,4
415301,3
293954,1
448266,3
166186,4
281818,1
391185,3
321412,1
458246,2
442426,5
414780,1
518795,5
127508,3
340829,2
208689,3
432048,2
471647,5
348042,5
231867,1
253636,5
480439,4
501669,1
302316,3
48971,2
199293,2
447900,3
22303,4
242021,3
284833,4
251761,1
271855,1
324224,1
65772,3
290714,4
68040,4
220441,2
552253,1
500903,4
325144,1
502940,1
468235,4
39406,3
320682,1
388294,5
418181,5
529012,5
146744,3
262190,5
123351,4
423875,2
59655,2
27922,5
68582,3
510616,4
232651,1
304415,3
264123,2
231572,3
184626,3
497697,2
405074,5
430014,3
502378,2
214915,2
163667,1
226417,3
300074,3
295500,1
42848,5
199456,5
441318,1
411710,3
152029,3
253013,1
351149,5
557087,5
239757,2
374628,2
249777,4
444313,3
244579,4
202775,4
64392,1
419282,2
346389,5
351544,4
104097,4
333665,5
6234,5
270590,2
102315,3
257216,2
129353,4
541282,2
369615,4
435294,4
96570,1
337621,1
47598,3
182078,4
278075,4
262578,3
273324,5
239945,4
484527,2
341381,4
540410,4
374575,2
252276,3
69964,5
509073,2
455716,5
130784,5
112302,2
120252,3
206688,3
114334,4
149424,1
199331,3
172196,2
477803,3
286864,5
147575,4
367805,5
439630,5
434400,2
168040,1
55624,5
344938,2
484037,2
312462,4
126299,5
173318,3
532104,1
556880,1
315548,1
272090,2
430009,5
449619,4
181220,2
211446,4
320633,5
319311,5
36432,1
271467,5
425776,3
300346,5
446231,1
38080,5
100866,1
487150,2
453558,1
460385,2
332096,1
496869,2
149667,5
523698,1
82154,2
534393,2
126538,4
178096,2
314533,4
188521,1
449518,2
412848,2
304747,1
91934,5
499868,5
379102,3
559538,2
211136,5
425706,4
226466,3
362993,1
235561,3
100868,1
312419,3
154000,3
78245,5
476849,5
199777,3
207873,4
306535,3
478212,5
535307,4
148882,3
171382,3
30292,5
281666,3
205227,4
213748,5
155734,1
205795,4
206312,2
483400,4
124915,3
65949,4
259089,4
549383,5
59652,3
499242,5
500847,3
236473,4
141631,1
457515,5
331053,3
546386,5
393098,2
64734,2
536861,5
2166,2
435603,1
230119,4
423994,5
428627,3
490886,3
294190,5
31815,1
167134,2
10020,2
257898,5
127089,4
323535,3
171330,5
243603,1
76082,4
87464,4
541382,2
363969,5
178340,2
470259,2
120989,1
279890,2
174462,1
266333,5
301339,2
183821,2
307421,3
398991,4
452371,3
551214,5
405590,2
445385,3
196300,1
419163,4
450828,1
86141,3
472160,4
549406,2
166549,4
449384,1
541909,1
84349,1
535600,1
348052,5
381301,3
84611,1
7603,3
285491,5
158390,2
61764,1
157599,1
504575,2
97175,4
131291,2
163949,1
73370,2
237679,3
525541,2
490628,1
454629,5
17915,3
14692,3
15535,4
292371,1
234907,5
222216,1
189023,2
69069,1
276957,5
235930,5
114077,5
239658,5
359504,1
32700,2
122927,5
83125,1
549331,5
65627,1
164719,1
341827,1
77873,3
97381,4
185789,4
188000,5
213782,5
526909,2
106581,5
291263,1
504621,2
50857,5
288986,1
277336,3
221978,5
244148,2
354737,4
480518,2
345790,4
525596,3
116840,3
76003,2
484122,1
198000,2
282175,4
5369,3
356626,2
536189,1
26250,3
391129,5
406442,5
326995,1
386898,4
157276,4
439234,4
337712,1
433616,4
392018,5
496309,5
499479,5
361244,1
551328,5
263186,4
202964,5
20562,3
143140,5
307922,2
367779,4
254403,4
103104,4
156371,1
293084,3
63607,4
331154,2
453605,1
349820,5
19807,4
351939,2
506510,2
308020,1
342786,3
196775,4
346432,1
379353,1
59010,4
528676,4
5186,3
37629,2
57906,2
340116,3
252877,3
33489,3
212836,5
368165,4
490525,5
128318,4
488196,4
339576,1
531014,5
136085,2
333333,1
308122,1
507857,3
309951,3
503901,1
81485,1
254079,3
34690,1
20844,3
420937,5
88641,5
503862,5
128193,5
358445,1
86461,5
52454,2
506191,5
69770,5
261759,4
219864,2
248494,1
122325,2
512210,1
269562,1
443801,4
387531,3
536817,3
52248,3
453070,5
309223,1
406051,3
215192,1
213041,5
526239,5
274784,4
291855,4
112663,2
36480,4
456240,3
354606,5
94813,3
88588,3
81775,3
75179,3
527228,4
447804,5
209653,5
141508,1
301604,4
506914,1
192834,5
69620,3
225921,5
331825,5
296682,2
221905,2
274620,1
150017,1
530798,3
1243,4
537037,5
384512,1
361475,5
34018,3
467631,2
270092,3
276020,3
434261,2
18230,2
452910,2
300166,2
137438,4
346825,1
267177,3
185422,2
117383,4
32226,4
524089,3
453250,5
54598,2
356571,5
271287,3
558772,5
477167,5
142648,4
104368,2
50890,5
552709,2
312765,2
255551,2
81003,1
196392,5
462087,3
519157,3
329529,4
336946,5
348027,4
250403,2
476366,5
492464,2
515639,5
521800,5
72841,4
219061,5
92561,4
369028,3
84028,5
538121,4
256574,4
275313,5
181589,3
85916,3
353947,5
29836,3
366233,4
526311,3
104101,4
550354,1
507041,1
76814,2
261459,2
552734,2
408884,1
101666,3
507869,1
8611,1
